27.187368
13.748765
9.246389
6.998241
5.911641
5.005714
4.420295
3.926907
3.600834
3.283347
3.066676
2.863622
2.716396
2.578662
2.476082
2.361759
2.270245
2.178568
2.076898
1.973146
1.905352
1.828317
1.761723
1.70395
1.643298
1.600655
1.543641
1.497682
1.457378
1.430628
1.405849
1.395274
